CONGLOME,VIVIENDA,HOGAR,CODPERSO,GENERO,EDAD,FACTOR_EXPANSION,NIVEL_EDUCATIVO,TIENE_BILLETERA,USA_BILLETERA,TIENE_BILLETERA_ALT_E10,TIENE_BILLETERA_ALT_E6,USA_BILLETERA_ALT_H6,BANCO_PREVIO,FORMAL,OCUPADO,UBIGEO,ESTRATO,DOMINIO,INTERNET_HOGAR,SMARTPHONE,INGHOG2D,GASHOG2D,MIEPERHO,POBREZA,INGRESO_PC,DPTO
15006,13,11,1,1.0,63.0,112.07495880127,3.0,0,0,1.0,1.0,1.0,0,0,1.0,10101,4,4,0,1,12983.2099609375,12711.5478515625,2,3,6491.60498046875,1
15006,13,11,2,2.0,71.0,112.07495880127,3.0,0,0,1.0,0.0,1.0,1,0,0.0,10101,4,4,0,1,12983.2099609375,12711.5478515625,2,3,6491.60498046875,1
15006,13,11,3,2.0,36.0,112.07495880127,,0,0,,,,0,0,,10101,4,4,0,1,12983.2099609375,12711.5478515625,2,3,6491.60498046875,1
15006,13,11,4,1.0,7.0,112.07495880127,,0,0,,,,0,0,,10101,4,4,0,1,12983.2099609375,12711.5478515625,2,3,6491.60498046875,1
15006,13,11,5,1.0,2.0,112.07495880127,,0,0,,,,0,0,,10101,4,4,0,1,12983.2099609375,12711.5478515625,2,3,6491.60498046875,1
15006,27,11,1,1.0,73.0,112.07495880127,3.0,0,0,1.0,1.0,1.0,0,1,1.0,10101,4,4,0,1,8993.14453125,8784.48046875,3,2,2997.71484375,1
15006,27,11,2,2.0,71.0,112.07495880127,1.0,0,0,1.0,1.0,1.0,0,0,0.0,10101,4,4,0,1,8993.14453125,8784.48046875,3,2,2997.71484375,1
15006,27,11,3,1.0,34.0,112.07495880127,5.0,0,0,1.0,0.0,1.0,1,0,0.0,10101,4,4,0,1,8993.14453125,8784.48046875,3,2,2997.71484375,1
15006,50,11,1,1.0,38.0,112.07495880127,6.0,0,0,1.0,0.0,0.0,1,1,1.0,10101,4,4,0,1,127551.609375,44404.94140625,4,3,31887.90234375,1
15006,50,11,2,2.0,41.0,112.07495880127,6.0,1,1,1.0,0.0,0.0,1,1,1.0,10101,4,4,0,1,127551.609375,44404.94140625,4,3,31887.90234375,1
15006,50,11,3,2.0,20.0,112.07495880127,6.0,0,1,1.0,1.0,1.0,1,1,1.0,10101,4,4,0,1,127551.609375,44404.94140625,4,3,31887.90234375,1
15006,50,11,4,2.0,17.0,112.07495880127,5.0,0,0,0.0,0.0,0.0,0,0,1.0,10101,4,4,0,1,127551.609375,44404.94140625,4,3,31887.90234375,1
15006,64,11,1,2.0,52.0,112.07495880127,4.0,0,0,1.0,1.0,1.0,0,0,1.0,10101,4,4,0,1,16807.876953125,12542.7001953125,4,2,4201.96923828125,1
15006,64,11,2,1.0,57.0,112.07495880127,5.0,0,0,1.0,1.0,1.0,0,0,1.0,10101,4,4,0,1,16807.876953125,12542.7001953125,4,2,4201.96923828125,1
15006,64,11,3,1.0,20.0,112.07495880127,6.0,0,0,1.0,0.0,1.0,1,0,1.0,10101,4,4,0,1,16807.876953125,12542.7001953125,4,2,4201.96923828125,1
15006,64,11,4,2.0,10.0,112.07495880127,3.0,0,0,,,,0,0,,10101,4,4,0,1,16807.876953125,12542.7001953125,4,2,4201.96923828125,1
15006,76,11,1,2.0,45.0,112.07495880127,6.0,0,0,1.0,0.0,1.0,1,1,1.0,10101,4,4,0,1,17385.95703125,17669.095703125,2,3,8692.978515625,1
15006,76,11,2,1.0,13.0,112.07495880127,4.0,0,0,,,,0,0,,10101,4,4,0,1,17385.95703125,17669.095703125,2,3,8692.978515625,1
15006,87,11,1,2.0,47.0,112.07495880127,8.0,1,0,1.0,0.0,0.0,1,1,1.0,10101,4,4,1,1,29016.7265625,26564.638671875,2,3,14508.36328125,1
15006,87,11,2,2.0,13.0,112.07495880127,5.0,0,0,,,,0,0,,10101,4,4,1,1,29016.7265625,26564.638671875,2,3,14508.36328125,1
15007,11,11,1,2.0,67.0,69.4570999145508,8.0,0,1,1.0,0.0,1.0,1,0,0.0,10101,4,4,1,1,38636.48046875,54458.94921875,4,3,9659.1201171875,1
15007,11,11,2,1.0,35.0,69.4570999145508,10.0,0,1,1.0,0.0,1.0,1,0,0.0,10101,4,4,1,1,38636.48046875,54458.94921875,4,3,9659.1201171875,1
15007,11,11,3,2.0,30.0,69.4570999145508,10.0,1,1,1.0,0.0,1.0,1,0,1.0,10101,4,4,1,1,38636.48046875,54458.94921875,4,3,9659.1201171875,1
15007,11,11,4,1.0,10.0,69.4570999145508,3.0,0,0,,,,0,0,,10101,4,4,1,1,38636.48046875,54458.94921875,4,3,9659.1201171875,1
15007,44,11,1,2.0,53.0,69.4570999145508,10.0,1,1,1.0,0.0,1.0,1,0,1.0,10101,4,4,1,1,217905.765625,124291.359375,5,3,43581.153125,1
15007,44,11,2,1.0,51.0,69.4570999145508,11.0,0,0,1.0,0.0,1.0,1,0,1.0,10101,4,4,1,1,217905.765625,124291.359375,5,3,43581.153125,1
15007,44,11,3,2.0,30.0,69.4570999145508,10.0,1,1,1.0,0.0,1.0,1,0,1.0,10101,4,4,1,1,217905.765625,124291.359375,5,3,43581.153125,1
15007,44,11,4,1.0,20.0,69.4570999145508,9.0,0,1,1.0,0.0,1.0,1,0,0.0,10101,4,4,1,1,217905.765625,124291.359375,5,3,43581.153125,1
15007,44,11,5,2.0,90.0,69.4570999145508,10.0,0,0,1.0,0.0,1.0,1,0,0.0,10101,4,4,1,1,217905.765625,124291.359375,5,3,43581.153125,1
15007,54,11,1,2.0,75.0,69.4570999145508,6.0,1,0,1.0,0.0,1.0,1,0,0.0,10101,4,4,1,1,29550.541015625,20991.08203125,1,3,29550.541015625,1
15007,63,11,1,1.0,65.0,69.4570999145508,6.0,1,0,1.0,0.0,1.0,1,0,1.0,10101,4,4,1,1,75857.734375,55102.140625,4,3,18964.43359375,1
15007,63,11,2,2.0,71.0,69.4570999145508,4.0,1,0,1.0,0.0,1.0,1,0,1.0,10101,4,4,1,1,75857.734375,55102.140625,4,3,18964.43359375,1
15007,63,11,3,2.0,38.0,69.4570999145508,10.0,1,0,1.0,0.0,1.0,1,0,1.0,10101,4,4,1,1,75857.734375,55102.140625,4,3,18964.43359375,1
15007,63,11,4,1.0,21.0,69.4570999145508,7.0,0,0,1.0,0.0,1.0,1,0,0.0,10101,4,4,1,1,75857.734375,55102.140625,4,3,18964.43359375,1
15007,73,11,1,2.0,56.0,69.4570999145508,10.0,1,0,1.0,0.0,1.0,1,0,1.0,10101,4,4,1,1,31053.154296875,47175.83984375,1,3,31053.154296875,1
15007,82,11,1,2.0,52.0,69.4570999145508,6.0,0,1,1.0,0.0,1.0,1,0,1.0,10101,4,4,1,1,48507.0859375,56122.03125,3,3,16169.028645833334,1
15007,82,11,2,2.0,30.0,69.4570999145508,9.0,0,1,1.0,0.0,1.0,1,0,0.0,10101,4,4,1,1,48507.0859375,56122.03125,3,3,16169.028645833334,1
15007,82,11,3,2.0,9.0,69.4570999145508,3.0,0,0,,,,0,0,,10101,4,4,1,1,48507.0859375,56122.03125,3,3,16169.028645833334,1
15007,92,11,1,1.0,73.0,69.4570999145508,6.0,1,0,1.0,0.0,1.0,1,0,0.0,10101,4,4,1,1,28769.265625,32475.8828125,3,3,9589.755208333334,1
15007,92,11,2,2.0,50.0,69.4570999145508,8.0,0,0,1.0,0.0,1.0,1,0,0.0,10101,4,4,1,1,28769.265625,32475.8828125,3,3,9589.755208333334,1
15007,92,11,3,1.0,16.0,69.4570999145508,5.0,0,0,0.0,0.0,0.0,0,0,0.0,10101,4,4,1,1,28769.265625,32475.8828125,3,3,9589.755208333334,1
15008,11,11,1,1.0,66.0,197.866256713867,10.0,0,0,1.0,0.0,1.0,1,0,1.0,10101,4,4,1,1,213485.03125,116184.7265625,4,3,53371.2578125,1
15008,11,11,2,2.0,58.0,197.866256713867,8.0,0,1,1.0,0.0,1.0,1,0,1.0,10101,4,4,1,1,213485.03125,116184.7265625,4,3,53371.2578125,1
15008,11,11,3,1.0,38.0,197.866256713867,10.0,1,1,0.0,0.0,1.0,1,0,0.0,10101,4,4,1,1,213485.03125,116184.7265625,4,3,53371.2578125,1
15008,11,11,4,1.0,35.0,197.866256713867,10.0,0,1,1.0,0.0,1.0,1,0,1.0,10101,4,4,1,1,213485.03125,116184.7265625,4,3,53371.2578125,1
15008,29,11,1,2.0,80.0,197.866256713867,1.0,0,0,1.0,0.0,1.0,1,0,0.0,10101,4,4,0,1,16458.39453125,19632.845703125,1,3,16458.39453125,1
15008,47,11,1,1.0,79.0,197.866256713867,5.0,1,0,1.0,0.0,1.0,1,0,0.0,10101,4,4,0,1,16669.740234375,15563.3173828125,1,3,16669.740234375,1
15008,47,11,2,2.0,58.0,197.866256713867,,0,0,,,,0,0,,10101,4,4,0,1,16669.740234375,15563.3173828125,1,3,16669.740234375,1
15008,81,11,1,1.0,47.0,197.866256713867,10.0,0,1,1.0,0.0,1.0,1,0,1.0,10101,4,4,1,1,111508.78125,66945.765625,5,3,22301.75625,1
15008,81,11,2,2.0,39.0,197.866256713867,8.0,1,1,1.0,0.0,1.0,1,0,0.0,10101,4,4,1,1,111508.78125,66945.765625,5,3,22301.75625,1
15008,81,11,3,2.0,14.0,197.866256713867,5.0,0,0,0.0,0.0,0.0,0,0,0.0,10101,4,4,1,1,111508.78125,66945.765625,5,3,22301.75625,1
15008,81,11,4,1.0,6.0,197.866256713867,2.0,0,0,,,,0,0,,10101,4,4,1,1,111508.78125,66945.765625,5,3,22301.75625,1
15008,81,11,5,2.0,2.0,197.866256713867,,0,0,,,,0,0,,10101,4,4,1,1,111508.78125,66945.765625,5,3,22301.75625,1
15008,81,11,6,1.0,14.0,197.866256713867,,0,0,,,,0,0,,10101,4,4,1,1,111508.78125,66945.765625,5,3,22301.75625,1
15008,81,11,7,2.0,13.0,197.866256713867,,0,0,,,,0,0,,10101,4,4,1,1,111508.78125,66945.765625,5,3,22301.75625,1
15008,102,11,1,1.0,50.0,197.866256713867,10.0,1,0,1.0,0.0,1.0,1,0,1.0,10101,4,4,1,1,68921.953125,42580.20703125,4,3,17230.48828125,1
15008,102,11,2,2.0,33.0,197.866256713867,7.0,0,1,1.0,0.0,0.0,1,0,1.0,10101,4,4,1,1,68921.953125,42580.20703125,4,3,17230.48828125,1
15008,102,11,3,2.0,12.0,197.866256713867,4.0,0,0,,,,0,0,,10101,4,4,1,1,68921.953125,42580.20703125,4,3,17230.48828125,1
15008,102,11,4,2.0,3.0,197.866256713867,1.0,0,0,,,,0,0,,10101,4,4,1,1,68921.953125,42580.20703125,4,3,17230.48828125,1
15008,116,11,1,2.0,44.0,197.866256713867,10.0,0,1,1.0,0.0,1.0,1,0,1.0,10101,4,4,1,1,94602.0625,84313.3671875,6,3,15767.010416666666,1
15008,116,11,2,1.0,38.0,197.866256713867,6.0,1,1,1.0,0.0,1.0,1,0,1.0,10101,4,4,1,1,94602.0625,84313.3671875,6,3,15767.010416666666,1
15008,116,11,3,1.0,19.0,197.866256713867,6.0,0,1,1.0,0.0,1.0,1,0,0.0,10101,4,4,1,1,94602.0625,84313.3671875,6,3,15767.010416666666,1
15008,116,11,4,2.0,13.0,197.866256713867,5.0,0,0,,,,0,0,,10101,4,4,1,1,94602.0625,84313.3671875,6,3,15767.010416666666,1
15008,116,11,5,2.0,5.0,197.866256713867,2.0,0,0,,,,0,0,,10101,4,4,1,1,94602.0625,84313.3671875,6,3,15767.010416666666,1
15008,116,11,6,1.0,47.0,197.866256713867,5.0,1,0,0.0,0.0,1.0,1,0,1.0,10101,4,4,1,1,94602.0625,84313.3671875,6,3,15767.010416666666,1
15008,149,11,1,1.0,74.0,197.866256713867,11.0,0,1,1.0,0.0,1.0,1,0,1.0,10101,4,4,1,1,121770.7890625,55412.765625,2,3,60885.39453125,1
15008,149,11,2,2.0,68.0,197.866256713867,8.0,0,0,1.0,0.0,1.0,1,0,0.0,10101,4,4,1,1,121770.7890625,55412.765625,2,3,60885.39453125,1
15008,183,11,1,2.0,45.0,197.866256713867,5.0,0,0,1.0,1.0,0.0,0,1,1.0,10101,4,4,1,1,19778.0,25187.595703125,5,3,3955.6,1
15008,183,11,2,1.0,16.0,197.866256713867,5.0,0,0,0.0,0.0,0.0,0,0,0.0,10101,4,4,1,1,19778.0,25187.595703125,5,3,3955.6,1
15008,183,11,3,1.0,9.0,197.866256713867,3.0,0,0,,,,0,0,,10101,4,4,1,1,19778.0,25187.595703125,5,3,3955.6,1
15008,183,11,4,1.0,92.0,197.866256713867,1.0,0,0,1.0,1.0,1.0,0,0,1.0,10101,4,4,1,1,19778.0,25187.595703125,5,3,3955.6,1
15008,183,11,5,2.0,82.0,197.866256713867,1.0,0,0,1.0,1.0,1.0,0,0,0.0,10101,4,4,1,1,19778.0,25187.595703125,5,3,3955.6,1
15009,13,11,1,1.0,45.0,79.8167572021484,11.0,1,1,0.0,0.0,1.0,1,0,0.0,10101,4,4,1,1,52162.609375,34188.21875,2,3,26081.3046875,1
15009,13,11,2,2.0,19.0,79.8167572021484,9.0,0,1,1.0,0.0,1.0,1,1,1.0,10101,4,4,1,1,52162.609375,34188.21875,2,3,26081.3046875,1
15009,47,11,1,2.0,39.0,79.8167572021484,8.0,0,1,1.0,0.0,0.0,1,1,1.0,10101,4,4,1,1,40832.04296875,40164.9453125,3,3,13610.680989583334,1
15009,47,11,2,2.0,19.0,79.8167572021484,9.0,1,0,1.0,0.0,1.0,1,0,1.0,10101,4,4,1,1,40832.04296875,40164.9453125,3,3,13610.680989583334,1
15009,47,11,3,2.0,8.0,79.8167572021484,3.0,0,0,,,,0,0,,10101,4,4,1,1,40832.04296875,40164.9453125,3,3,13610.680989583334,1
15009,59,11,1,1.0,57.0,79.8167572021484,5.0,0,0,1.0,1.0,1.0,0,0,1.0,10101,4,4,0,1,15098.4970703125,12308.8388671875,1,3,15098.4970703125,1
15009,71,11,1,1.0,53.0,79.8167572021484,8.0,1,1,0.0,0.0,1.0,1,1,1.0,10101,4,4,1,1,41082.953125,30316.724609375,2,3,20541.4765625,1
15009,71,11,2,2.0,45.0,79.8167572021484,8.0,0,0,1.0,0.0,1.0,1,0,1.0,10101,4,4,1,1,41082.953125,30316.724609375,2,3,20541.4765625,1
15009,84,11,1,1.0,30.0,79.8167572021484,10.0,1,1,1.0,0.0,1.0,1,0,1.0,10101,4,4,0,1,47659.16015625,33076.91015625,5,3,9531.83203125,1
15009,84,11,2,2.0,27.0,79.8167572021484,6.0,1,0,1.0,0.0,1.0,1,0,1.0,10101,4,4,0,1,47659.16015625,33076.91015625,5,3,9531.83203125,1
15009,84,11,3,2.0,9.0,79.8167572021484,3.0,0,0,,,,0,0,,10101,4,4,0,1,47659.16015625,33076.91015625,5,3,9531.83203125,1
15009,84,11,4,1.0,3.0,79.8167572021484,1.0,0,0,,,,0,0,,10101,4,4,0,1,47659.16015625,33076.91015625,5,3,9531.83203125,1
15009,84,11,5,1.0,0.0,79.8167572021484,,0,0,,,,0,0,,10101,4,4,0,1,47659.16015625,33076.91015625,5,3,9531.83203125,1
15009,106,11,1,1.0,41.0,79.8167572021484,8.0,1,0,1.0,0.0,1.0,1,0,1.0,10101,4,4,1,0,37066.48828125,31072.9375,4,3,9266.6220703125,1
15009,106,11,2,2.0,31.0,79.8167572021484,8.0,1,1,1.0,0.0,1.0,1,0,1.0,10101,4,4,1,0,37066.48828125,31072.9375,4,3,9266.6220703125,1
15009,106,11,3,1.0,4.0,79.8167572021484,2.0,0,0,,,,0,0,,10101,4,4,1,0,37066.48828125,31072.9375,4,3,9266.6220703125,1
15009,106,11,4,1.0,4.0,79.8167572021484,2.0,0,0,,,,0,0,,10101,4,4,1,0,37066.48828125,31072.9375,4,3,9266.6220703125,1
15009,118,11,1,1.0,39.0,79.8167572021484,7.0,0,1,1.0,0.0,1.0,1,0,1.0,10101,4,4,1,1,28766.123046875,37737.890625,3,3,9588.707682291666,1
15009,118,11,2,2.0,42.0,79.8167572021484,8.0,1,0,1.0,0.0,1.0,1,1,1.0,10101,4,4,1,1,28766.123046875,37737.890625,3,3,9588.707682291666,1
15009,118,11,3,2.0,2.0,79.8167572021484,,0,0,,,,0,0,,10101,4,4,1,1,28766.123046875,37737.890625,3,3,9588.707682291666,1
15009,118,11,4,2.0,14.0,79.8167572021484,,0,0,,,,0,0,,10101,4,4,1,1,28766.123046875,37737.890625,3,3,9588.707682291666,1
15010,5,11,1,1.0,55.0,279.534973144531,3.0,1,0,1.0,1.0,0.0,0,0,1.0,10101,4,4,1,1,31629.205078125,17405.212890625,3,3,10543.068359375,1
15010,5,11,2,2.0,39.0,279.534973144531,3.0,1,0,1.0,1.0,1.0,0,0,1.0,10101,4,4,1,1,31629.205078125,17405.212890625,3,3,10543.068359375,1
15010,5,11,3,2.0,10.0,279.534973144531,3.0,0,0,,,,0,0,,10101,4,4,1,1,31629.205078125,17405.212890625,3,3,10543.068359375,1
15010,10,11,1,1.0,55.0,279.534973144531,4.0,0,0,1.0,0.0,0.0,1,0,1.0,10101,4,4,0,1,14999.8359375,11457.244140625,2,3,7499.91796875,1
15010,10,11,2,1.0,8.0,279.534973144531,3.0,0,0,,,,0,0,,10101,4,4,0,1,14999.8359375,11457.244140625,2,3,7499.91796875,1
15010,15,11,1,2.0,30.0,279.534973144531,8.0,1,1,0.0,0.0,0.0,1,1,1.0,10101,4,4,1,1,37282.5078125,20561.0078125,4,3,9320.626953125,1
15010,15,11,2,1.0,36.0,279.534973144531,6.0,0,0,1.0,0.0,0.0,1,0,1.0,10101,4,4,1,1,37282.5078125,20561.0078125,4,3,9320.626953125,1
15010,15,11,3,2.0,5.0,279.534973144531,2.0,0,0,,,,0,0,,10101,4,4,1,1,37282.5078125,20561.0078125,4,3,9320.626953125,1
15010,15,11,4,1.0,56.0,279.534973144531,6.0,0,0,1.0,1.0,1.0,0,0,0.0,10101,4,4,1,1,37282.5078125,20561.0078125,4,3,9320.626953125,1
15010,20,11,1,1.0,64.0,279.534973144531,3.0,0,0,1.0,1.0,1.0,0,1,1.0,10101,4,4,0,1,23440.66015625,11497.853515625,2,3,11720.330078125,1
15010,20,11,2,2.0,61.0,279.534973144531,1.0,0,0,1.0,1.0,1.0,0,0,0.0,10101,4,4,0,1,23440.66015625,11497.853515625,2,3,11720.330078125,1
15010,25,11,1,2.0,49.0,279.534973144531,3.0,0,0,1.0,0.0,1.0,1,0,1.0,10101,4,4,1,1,9889.33203125,8371.3447265625,1,3,9889.33203125,1
15010,35,11,1,2.0,46.0,279.534973144531,4.0,1,1,1.0,0.0,0.0,1,1,1.0,10101,4,4,0,1,18062.826171875,22213.921875,3,3,6020.942057291667,1
15010,35,11,2,2.0,14.0,279.534973144531,5.0,0,0,0.0,0.0,0.0,0,0,0.0,10101,4,4,0,1,18062.826171875,22213.921875,3,3,6020.942057291667,1
15010,35,11,3,2.0,8.0,279.534973144531,3.0,0,0,,,,0,0,,10101,4,4,0,1,18062.826171875,22213.921875,3,3,6020.942057291667,1
15011,6,11,1,1.0,62.0,69.4570999145508,10.0,0,0,1.0,0.0,1.0,1,0,1.0,10101,4,4,1,1,96142.2421875,27559.93359375,3,3,32047.4140625,1
15011,6,11,2,2.0,65.0,69.4570999145508,5.0,0,0,1.0,1.0,1.0,1,0,1.0,10101,4,4,1,1,96142.2421875,27559.93359375,3,3,32047.4140625,1
15011,6,11,3,1.0,28.0,69.4570999145508,10.0,0,1,1.0,0.0,1.0,1,0,1.0,10101,4,4,1,1,96142.2421875,27559.93359375,3,3,32047.4140625,1
15011,26,11,1,1.0,33.0,69.4570999145508,8.0,1,1,1.0,0.0,1.0,1,0,1.0,10101,4,4,1,1,58101.92578125,42104.2890625,3,3,19367.30859375,1
15011,26,11,2,2.0,34.0,69.4570999145508,6.0,0,1,1.0,0.0,1.0,1,0,1.0,10101,4,4,1,1,58101.92578125,42104.2890625,3,3,19367.30859375,1
15011,26,11,3,2.0,7.0,69.4570999145508,3.0,0,0,,,,0,0,,10101,4,4,1,1,58101.92578125,42104.2890625,3,3,19367.30859375,1
15011,65,11,1,1.0,57.0,69.4570999145508,6.0,1,0,1.0,0.0,1.0,1,0,1.0,10101,4,4,1,1,133731.265625,61027.91015625,4,3,33432.81640625,1
15011,65,11,2,2.0,54.0,69.4570999145508,6.0,0,0,1.0,0.0,1.0,1,0,1.0,10101,4,4,1,1,133731.265625,61027.91015625,4,3,33432.81640625,1
15011,65,11,3,2.0,37.0,69.4570999145508,11.0,0,1,1.0,0.0,1.0,1,0,1.0,10101,4,4,1,1,133731.265625,61027.91015625,4,3,33432.81640625,1
15011,65,11,4,1.0,35.0,69.4570999145508,8.0,0,1,1.0,0.0,1.0,1,0,0.0,10101,4,4,1,1,133731.265625,61027.91015625,4,3,33432.81640625,1
15011,85,11,1,2.0,73.0,69.4570999145508,4.0,0,0,1.0,0.0,1.0,1,1,1.0,10101,4,4,0,1,12016.5771484375,7876.63134765625,1,3,12016.5771484375,1
15011,104,11,1,1.0,48.0,69.4570999145508,7.0,1,1,0.0,0.0,1.0,1,1,1.0,10101,4,4,1,1,122576.7265625,102317.515625,5,3,24515.3453125,1
15011,104,11,2,2.0,44.0,69.4570999145508,11.0,0,0,1.0,0.0,1.0,1,0,1.0,10101,4,4,1,1,122576.7265625,102317.515625,5,3,24515.3453125,1
15011,104,11,3,2.0,26.0,69.4570999145508,10.0,0,1,1.0,0.0,1.0,1,0,1.0,10101,4,4,1,1,122576.7265625,102317.515625,5,3,24515.3453125,1
15011,104,11,4,2.0,20.0,69.4570999145508,9.0,0,0,1.0,0.0,1.0,1,0,0.0,10101,4,4,1,1,122576.7265625,102317.515625,5,3,24515.3453125,1
15011,104,11,5,1.0,3.0,69.4570999145508,1.0,0,0,,,,0,0,,10101,4,4,1,1,122576.7265625,102317.515625,5,3,24515.3453125,1
15011,121,11,1,1.0,48.0,69.4570999145508,6.0,1,0,1.0,0.0,1.0,1,0,1.0,10101,4,4,1,1,40937.48828125,34815.96875,5,3,8187.49765625,1
15011,121,11,2,2.0,34.0,69.4570999145508,6.0,0,0,1.0,1.0,1.0,0,0,1.0,10101,4,4,1,1,40937.48828125,34815.96875,5,3,8187.49765625,1
15011,121,11,3,2.0,14.0,69.4570999145508,5.0,0,0,0.0,0.0,0.0,0,0,0.0,10101,4,4,1,1,40937.48828125,34815.96875,5,3,8187.49765625,1
15011,121,11,4,1.0,8.0,69.4570999145508,3.0,0,0,,,,0,0,,10101,4,4,1,1,40937.48828125,34815.96875,5,3,8187.49765625,1
15011,121,11,5,2.0,3.0,69.4570999145508,1.0,0,0,,,,0,0,,10101,4,4,1,1,40937.48828125,34815.96875,5,3,8187.49765625,1
15012,2,11,1,2.0,36.0,112.07495880127,6.0,1,1,1.0,0.0,1.0,1,1,1.0,10101,4,4,1,1,13636.7470703125,17808.140625,4,2,3409.186767578125,1
15012,2,11,2,1.0,43.0,112.07495880127,6.0,1,1,1.0,0.0,1.0,1,0,1.0,10101,4,4,1,1,13636.7470703125,17808.140625,4,2,3409.186767578125,1
15012,2,11,3,1.0,16.0,112.07495880127,5.0,0,0,0.0,0.0,0.0,0,0,1.0,10101,4,4,1,1,13636.7470703125,17808.140625,4,2,3409.186767578125,1
15012,2,11,4,2.0,5.0,112.07495880127,2.0,0,0,,,,0,0,,10101,4,4,1,1,13636.7470703125,17808.140625,4,2,3409.186767578125,1
15012,4,11,1,1.0,45.0,112.07495880127,4.0,1,1,1.0,0.0,1.0,1,0,1.0,10101,4,4,1,1,27604.69140625,31486.318359375,3,3,9201.563802083334,1
15012,4,11,2,2.0,40.0,112.07495880127,6.0,1,0,1.0,0.0,0.0,1,0,1.0,10101,4,4,1,1,27604.69140625,31486.318359375,3,3,9201.563802083334,1
15012,4,11,3,2.0,11.0,112.07495880127,3.0,0,0,,,,0,0,,10101,4,4,1,1,27604.69140625,31486.318359375,3,3,9201.563802083334,1
15012,4,11,4,,,112.07495880127,,0,0,,,,0,0,,10101,4,4,1,1,27604.69140625,31486.318359375,3,3,9201.563802083334,1
15012,8,11,1,1.0,33.0,112.07495880127,6.0,0,1,1.0,0.0,0.0,1,0,1.0,10101,4,4,1,1,42325.8125,23549.646484375,5,3,8465.1625,1
15012,8,11,2,2.0,29.0,112.07495880127,4.0,0,0,1.0,1.0,0.0,0,0,0.0,10101,4,4,1,1,42325.8125,23549.646484375,5,3,8465.1625,1
15012,8,11,3,1.0,13.0,112.07495880127,5.0,0,0,,,,0,0,,10101,4,4,1,1,42325.8125,23549.646484375,5,3,8465.1625,1
15012,8,11,4,1.0,8.0,112.07495880127,3.0,0,0,,,,0,0,,10101,4,4,1,1,42325.8125,23549.646484375,5,3,8465.1625,1
15012,8,11,5,2.0,1.0,112.07495880127,,0,0,,,,0,0,,10101,4,4,1,1,42325.8125,23549.646484375,5,3,8465.1625,1
15012,8,11,6,,,112.07495880127,,0,0,,,,0,0,,10101,4,4,1,1,42325.8125,23549.646484375,5,3,8465.1625,1
15012,19,11,1,1.0,49.0,112.07495880127,8.0,0,1,1.0,0.0,1.0,1,0,1.0,10101,4,4,1,1,27490.146484375,19667.994140625,5,2,5498.029296875,1
15012,19,11,2,2.0,37.0,112.07495880127,4.0,0,0,1.0,1.0,1.0,0,0,0.0,10101,4,4,1,1,27490.146484375,19667.994140625,5,2,5498.029296875,1
15012,19,11,3,2.0,15.0,112.07495880127,5.0,0,0,0.0,0.0,0.0,0,0,0.0,10101,4,4,1,1,27490.146484375,19667.994140625,5,2,5498.029296875,1
15012,19,11,4,2.0,11.0,112.07495880127,3.0,0,0,,,,0,0,,10101,4,4,1,1,27490.146484375,19667.994140625,5,2,5498.029296875,1
15012,19,11,5,2.0,7.0,112.07495880127,3.0,0,0,,,,0,0,,10101,4,4,1,1,27490.146484375,19667.994140625,5,2,5498.029296875,1
15012,19,11,6,1.0,59.0,112.07495880127,,0,0,,,,0,0,,10101,4,4,1,1,27490.146484375,19667.994140625,5,2,5498.029296875,1
15012,19,11,7,2.0,68.0,112.07495880127,,0,0,,,,0,0,,10101,4,4,1,1,27490.146484375,19667.994140625,5,2,5498.029296875,1
15012,19,11,8,,,112.07495880127,,0,0,,,,0,0,,10101,4,4,1,1,27490.146484375,19667.994140625,5,2,5498.029296875,1
15012,19,11,9,,,112.07495880127,,0,0,,,,0,0,,10101,4,4,1,1,27490.146484375,19667.994140625,5,2,5498.029296875,1
15012,45,11,1,1.0,46.0,112.07495880127,5.0,0,0,1.0,0.0,1.0,1,0,1.0,10101,4,4,1,1,21979.001953125,19230.873046875,4,3,5494.75048828125,1
15012,45,11,2,2.0,51.0,112.07495880127,8.0,0,1,1.0,1.0,1.0,1,0,1.0,10101,4,4,1,1,21979.001953125,19230.873046875,4,3,5494.75048828125,1
15012,45,11,3,2.0,17.0,112.07495880127,5.0,0,0,0.0,0.0,0.0,0,0,0.0,10101,4,4,1,1,21979.001953125,19230.873046875,4,3,5494.75048828125,1
15012,45,11,4,2.0,12.0,112.07495880127,4.0,0,0,,,,0,0,,10101,4,4,1,1,21979.001953125,19230.873046875,4,3,5494.75048828125,1
15012,59,11,1,2.0,39.0,112.07495880127,8.0,0,1,1.0,0.0,1.0,1,0,1.0,10101,4,4,1,1,27559.232421875,20190.828125,4,3,6889.80810546875,1
15012,59,11,2,1.0,15.0,112.07495880127,5.0,0,0,0.0,0.0,0.0,0,0,0.0,10101,4,4,1,1,27559.232421875,20190.828125,4,3,6889.80810546875,1
15012,59,11,3,1.0,12.0,112.07495880127,3.0,0,0,,,,0,0,,10101,4,4,1,1,27559.232421875,20190.828125,4,3,6889.80810546875,1
15012,59,11,4,2.0,10.0,112.07495880127,3.0,0,0,,,,0,0,,10101,4,4,1,1,27559.232421875,20190.828125,4,3,6889.80810546875,1
